date,fond,amount,compte_crediteur,bic,transactor,adresse,type,communication,solde
"02-05-2024","BE64523081419552","40,00","BE73023643847628","NICABEBB","M. Leonard Quintenps","Avenue Sahin 95 9798 Genappe","SCT","fonds general","3.972,12"
"02-05-2024","BE64523081419552","20,00","BE37007959652205","NICABEBB","M. Raphael Vandenberghe","PLACE SAHIN 73 6383 LIÈGE","SCT","","3.992,12"
"02-05-2024","BE64523081419552","20,00","BE90789216714273","VDSPBE91","Duflot Marc","Rue Verschueren 35 7262 La Louvière","SCT","","4.012,12"
"02-05-2024","BE64523081419552","-1.386,00","BE33995497220364","BBRUBEBB","Archibald Lepitre"," ","SCTIB","Remboursement commande autocollants","2.626,12"
"03-05-2024","BE64523081419552","10,00","BE64963111927873","GEBABEBB","RICHELIEU GREGORY","CHEMIN LEFEBVRE 25 7891 SAINT-GHISLAIN","SCT","--- ..- .. / -.-. .----. . ... - / -.. ..- / -- --- .-. ... . .-.-.-","2.636,12"
"03-05-2024","BE64523081419552","15,00","BE71066571528337","GEBABEBB","LEGUERREC NOAH","Impasse Boulanger 497 9520 Audenarde","SCT","","2.651,12"
"03-05-2024","BE64523081419552","15,00","BE62357732053023","GKCCBEBB","Tapage Adrien","Place Yildirim 3 6638 Roulers","SCT","adri","2.666,12"
"03-05-2024","BE64523081419552","25,00","BE68352501147592","GKCCBEBB","Bodarwe Jean-Michel","AVENUE LACROIX 13 6146 MONTAIGU-ZICHEM","SCT","L'amorce forever","2.691,12"
"03-05-2024","BE64523081419552","20,00","BE14860477243975","GEBABEBB","MAFOI AURELIE","Place Peeters 65 9489 Geel","SCT","","2.711,12"
"06-05-2024","BE64523081419552","15,00","BE33095390912289","AXABBE22","Degreef Florian","CHAUSSÉE COOLS 3 0496 AUDENARDE","SCT","Recolter - Soutenir","2.726,12"
"06-05-2024","BE64523081419552","10,00","BE27504564025934","ARSPBE22","ALFREDO PORTO DI ARAGON","CHEMIN LAUWERS 291 7378 MALINES","SCT","soutien amorce","2.736,12"
"06-05-2024","BE64523081419552","15,00","BE48499914275751","AXABBE22","Piron Emmanuel","AVENUE VERHAEGEN 91 3083 TIRLEMONT","SCT","","2.751,12"
"06-05-2024","BE64523081419552","40,00","BE27633989084860","KREDBEBB","DUPORTAIL MATHILDE","IMPASSE MESSAOUDI 885 9427 SERAING","SCT","AMORCE DUPORTAIL MATHILDE","2.791,12"
"06-05-2024","BE64523081419552","5,00","BE33714299589702","VDSPBE91","Harze Jean-Charles","Impasse Nijs 30 3284 Walcourt","SCT","","2.796,12"
"07-05-2024","BE64523081419552","12,00","BE22752511102346","GEBABEBB","BAJOT PIERRE","CHAUSSÉE WUYTS 887 5286 LIMBOURG","SCT","","2.808,12"
"07-05-2024","BE64523081419552","29,00","BE65188220196117","GEBABEBB","DEQUENNE MARIELLA","Impasse Dierckx 69 8329 Saint-Hubert","SCT","","2.837,12"
"07-05-2024","BE64523081419552","20,00","BE34696425357004","GEBABEBB","NAIMETTE MARIETTE","Rue Nijs 10 3009 Chimay","SCT","Mutualisation mensuelle","2.857,12"
"07-05-2024","BE64523081419552","10,00","BE07279903474580","GEBABEBB","DE WILDE EVA","IMPASSE MESSAOUDI 85 4422 FOSSES-LA-VILLE","SCT","","2.867,12"
"07-05-2024","BE64523081419552","12,00","BE08827097884607","GKCCBEBB","Gaspard Melodie","RUE JACQUES 99 8780 MORTSEL","SCT","Mutualisation mensuelle","2.879,12"
"07-05-2024","BE64523081419552","12,50","BE06992080717696","CTBKBEBX","MLE LISE VERSTRAETEN","IMPASSE ROLAND 393 0027 MENIN","SCT","COMPTE COURANT","2.891,62"
"09-05-2024","BE64523081419552","10,00","BE95671620467794","GEBABEBB","GILLET YANIS","CHAUSSÉE DECLERCQ 32 1522 DURBUY","SCT","","2.901,62"
"09-05-2024","BE64523081419552","20,00","BE39838351703284","NICABEBB","Mlle Fleur Goethals","RUE URBAIN 73 2376 NAMUR","SCT","","2.921,62"
"09-05-2024","BE64523081419552","-12,00","BE29155908201621","TRIOBEBB","Nubo"," ","SCTIB","089/4044/34965","2.909,62"
"09-05-2024","BE64523081419552","-0,50","BE29155908201621","TRIOBEBB","Nubo"," ","SCTIB","089/4044/34965","2.909,12"
"13-05-2024","BE64523081419552","15,00","BE13803991691833","ARSPBE22","OCEANE MATTHIJS","Avenue Claessens 44 2554 Alost","SCT","","2.924,12"
"13-05-2024","BE64523081419552","40,00","BE51648251156127","ARSPBE22","ALICE AMRANI","Impasse Delvaux 76 5213 Liège","SCT","Don","2.964,12"
"13-05-2024","BE64523081419552","10,00","BE39217138811629","GKCCBEBB","BODART JEAN-MARIE","AVENUE TIMMERMANS 73 5884 COUVIN","SCT","Don L'Amorce","2.974,12"
"13-05-2024","BE64523081419552","10,00","BE89918065895760","AXABBE22","Dardenne Steve","CHAUSSÉE DE COCK 17 5983 ARLON","SCT","","2.984,12"
"13-05-2024","BE64523081419552","18,00","BE12256922383288","VDSPBE91","Pagode Yvette","Rue Collin 3 6009 Ostende","SCT","","3.002,12"
"14-05-2024","BE64523081419552","5,00","BE71874772248670","GEBABEBB","JANSEN LILY","Impasse De Vos 51 7399 Malmedy","SCT","TG","3.007,12"
"15-05-2024","BE64523081419552","15,00","BE55748591242221","ARSPBE22","LOUIS GILSON","Boulevard Segers 39 0787 La Louvière","SCT","Voila des sous, bisous","3.022,12"
"15-05-2024","BE64523081419552","20,00","BE64151004104867","ARSPBE22","STEVEN GRAMASCO","CHAUSSÉE HEYLEN 70 8316 TERMONDE","SCT","Contribution Steven Gramasco","3.042,12"
"16-05-2024","BE64523081419552","5,00","BE43004873221222","GKCCBEBB","Depauwe Martha","Avenue Piette 1 7534 Mortsel","SCT","Don","3.047,12"
"16-05-2024","BE64523081419552","40,00","BE67984979026207","VDSPBE91","Capin Anthony","BOULEVARD PIETERS 79 7257 EUPEN","SCT","Don mensuel","3.087,12"
"16-05-2024","BE64523081419552","40,00","BE67061399779409","VDSPBE91","Del Fabri F. - Rivageois A.","Chaussée De Coster 48 3037 Zottegem","SCT","L AMORCE(+)","3.127,12"
"16-05-2024","BE64523081419552","5,00","BE34187651311560","KEYTBEBB","JEANNE SOPHIE A LEMAIRE","PLACE SIMONS 401 2296 EUPEN","SCT","Chateau Gonflable","3.132,12"
"17-05-2024","BE64523081419552","17,00","FR746559969841ZD08S19XCY653","PSSSFR22","NORA LIBERT","97, BOULEVARD SUZANNE BAUDRY 71816 LAGARDE-SUR-MER","SCT","","3.149,12"
"21-05-2024","BE64523081419552","15,00","BE72124520134292","GKCCBEBB","Nottet - Remacle","Boulevard Verhaegen 96 3619 Courtrai","SCT","Nottet magali","3.164,12"
"21-05-2024","BE64523081419552","25,00","BE24963392882012","CTBKBEBX","MME GERMAINE DUFFIA","PLACE MOREAU 78 7287 BERINGEN","SCT","Mutualisation","3.189,12"
"22-05-2024","BE64523081419552","20,00","BE80370483144243","VDSPBE91","Roucart E. - de Tilleul A.","BOULEVARD DE BACKER 6 2195 GENAPPE","SCT","mutualisation Amandine DE TILLEUL","3.209,12"
"27-05-2024","BE64523081419552","20,00","BE96000654555729","GEBABEBB","LECONTE DIMITRI","AVENUE JACOBS 42 2725 EUPEN","SCT","Chateau Gonflable","3.229,12"
"28-05-2024","BE64523081419552","12,00","BE73503040375199","GEBABEBB","DECOSTER YVAN","Chemin Roland 9 6694 Tirlemont","SCT","L'amorce - coti mensuelle","3.241,12"
"29-05-2024","BE64523081419552","20,00","BE81233761871399","GKCCBEBB","VAN DER HERTEN MATHIS","PLACE VERHELST 26 0224 CINEY","SCT","montant mensuel Mathis Van Der Herten","3.261,12"
"29-05-2024","BE64523081419552","-34,00","BE21692308162750","GEBABEBB","Marc-Antoine"," ","SCTIB","remb transport","3.227,12"
"29-05-2024","BE64523081419552","10,00","BE73023643847628","NICABEBB","M. Leonard Quintenps","Avenue Sahin 95 9798 Genappe","SCT","tarte geante","3.237,12"
"31-05-2024","BE64523081419552","1,00","BE26379998109761","BBRUBEBB","M JULES STEMBERT","Chemin Thijs 68 7082 Halen","SCT","Contrib reserve de soutien","3.238,12"
"31-05-2024","BE64523081419552","20,00","BE69439289374604","GKCCBEBB","Girondin Hector","AVENUE DUBOIS 72 1257 MENIN","SCT","soutien chateau gonflab","3.258,12"
"31-05-2024","BE64523081419552","50,00","BE63850968321162","GKCCBEBB","Ramage Herve","Avenue Diallo 55 3982 Harelbeke","SCT","Soutien chateau gonflab","3.308,12"
"31-05-2024","BE64523081419552","30,00","BE56954560719872","GEBABEBB","DUPONT DORINE","RUE GOETHALS 5 3469 FURNES","SCT","soutien chateau gonflab","3.338,12"
"31-05-2024","BE64523081419552","15,00","BE82226686034788","CTBKBEBX","MME NATH VANDENBODE","Impasse Legrand 48 1681 Comines-Warneton","SCT","","3.353,12"
"31-05-2024","BE64523081419552","100,00","BE15591102616987","VDSPBE91","massart noemie","IMPASSE PIETERS 64 1466 TURNHOUT","SCT","soutien chateau gonflab","3.453,12"
"01-06-2024","BE64523081419552","20,00","BE35829006245340","TRIOBEBB","Jocotan"," ","BO","Don mensuel jocotan","3.473,12"
"03-06-2024","BE64523081419552","17,00","BE39610009156603","GKCCBEBB","Pagotte Vanessa","Place Libert 45 4931 Comines-Warneton","SCT","Cagnotte Amorce","3.490,12"
"03-06-2024","BE64523081419552","10,00","BE67798962071790","ARSPBE22","BRUNO JANSSENS","Rue Léonard 77 8183 La Roche-en-Ardenne","SCT","FONDS GENERAL","3.500,12"
"03-06-2024","BE64523081419552","15,00","BE26330448625245","ARSPBE22","XANDER EVRARD","IMPASSE LEJEUNE 44 9327 LA ROCHE-EN-ARDENNE","SCT","","3.515,12"
"03-06-2024","BE64523081419552","10,00","BE73426132733457","ARSPBE22","AXELLE DUMONT","IMPASSE DEMIR 18 3176 TONGRES","SCT","","3.525,12"
"03-06-2024","BE64523081419552","12,00","BE98707965472139","ARSPBE22","MAXIME THYS","Rue Descamps 303 0836 Lo-Reninge","SCT","","3.537,12"
"03-06-2024","BE64523081419552","15,00","BE10067569523732","GEBABEBB","DUPONT AYMERIC","IMPASSE SAHIN 875 2171 YPRES","SCT","soutien chateau gonflable","3.552,12"
"03-06-2024","BE64523081419552","10,00","BE54094670385920","GEBABEBB","PACOVIA HENRIETTE","RUE LAUWERS 961 6010 DURBUY","SCT","Chouette projet  A bientot","3.562,12"
"03-06-2024","BE64523081419552","20,00","BE90789216714273","VDSPBE91","Duflot Marc","Rue Verschueren 35 7262 La Louvière","SCT","","3.582,12"
"03-06-2024","BE64523081419552","10,00","BE79472289267669","CTBKBEBX","Mme ELISABETH PARMA VIONI","Rue Van Acker 84 6495 Gembloux","SCT","Soutien CG","3.592,12"
"04-06-2024","BE64523081419552","15,00","BE71066571528337","GEBABEBB","LEGUERREC NOAH","Impasse Boulanger 497 9520 Audenarde","SCT","","3.607,12"
"04-06-2024","BE64523081419552","20,00","BE14860477243975","GEBABEBB","MAFOI AURELIE","Place Peeters 65 9489 Geel","SCT","","3.627,12"
"04-06-2024","BE64523081419552","10,00","BE64963111927873","GEBABEBB","RICHELIEU GREGORY","CHEMIN LEFEBVRE 25 7891 SAINT-GHISLAIN","SCT","--- ..- .. / -.-. .----. . ... - / -.. ..- / -- --- .-. ... . .-.-.-","3.637,12"
"04-06-2024","BE64523081419552","25,00","BE73908771711941","GEBABEBB","MATHOT VANESSA ALAIN","Chemin Tran 53 1008 Stavelot","SCT","soutien CGC","3.662,12"
"04-06-2024","BE64523081419552","15,00","BE62357732053023","GKCCBEBB","Tapage Adrien","Place Yildirim 3 6638 Roulers","SCT","adri","3.677,12"
"04-06-2024","BE64523081419552","25,00","BE68352501147592","GKCCBEBB","Bodarwe Jean-Michel","AVENUE LACROIX 13 6146 MONTAIGU-ZICHEM","SCT","L'amorce forever","3.702,12"
"04-06-2024","BE64523081419552","14,00","BE71631299407831","GKCCBEBB","Pinson Deborah","Impasse Guillaume 85 5114 Waremme","SCT","soutien chateau gonflab","3.716,12"
"04-06-2024","BE64523081419552","20,00","BE37007959652205","NICABEBB","M. Raphael Vandenberghe","PLACE SAHIN 73 6383 LIÈGE","SCT","","3.736,12"
"04-06-2024","BE64523081419552","40,00","BE73023643847628","NICABEBB","M. Leonard Quintenps","Avenue Sahin 95 9798 Genappe","SCT","fonds general","3.776,12"
"04-06-2024","BE64523081419552","29,00","BE65188220196117","GEBABEBB","DEQUENNE MARIELLA","Impasse Dierckx 69 8329 Saint-Hubert","SCT","","3.805,12"
"05-06-2024","BE64523081419552","10,00","BE07279903474580","GEBABEBB","DE WILDE EVA","IMPASSE MESSAOUDI 85 4422 FOSSES-LA-VILLE","SCT","","3.815,12"
"05-06-2024","BE64523081419552","20,00","BE41115196111409","GEBABEBB","MICHIELS MARGAUX","Place Simons 57 6200 Torhout","SCT","","3.835,12"
"05-06-2024","BE64523081419552","15,00","BE33095390912289","AXABBE22","Degreef Florian","CHAUSSÉE COOLS 3 0496 AUDENARDE","SCT","Recolter - Soutenir","3.850,12"
"05-06-2024","BE64523081419552","15,00","BE48499914275751","AXABBE22","Piron Emmanuel","AVENUE VERHAEGEN 91 3083 TIRLEMONT","SCT","","3.865,12"
"06-06-2024","BE64523081419552","10,00","BE27504564025934","ARSPBE22","ALFREDO PORTO DI ARAGON","CHEMIN LAUWERS 291 7378 MALINES","SCT","soutien amorce","3.875,12"
"06-06-2024","BE64523081419552","12,00","BE22752511102346","GEBABEBB","BAJOT PIERRE","CHAUSSÉE WUYTS 887 5286 LIMBOURG","SCT","","3.887,12"
"06-06-2024","BE64523081419552","12,00","BE08827097884607","GKCCBEBB","Gaspard Melodie","RUE JACQUES 99 8780 MORTSEL","SCT","Mutualisation mensuelle","3.899,12"
"06-06-2024","BE64523081419552","20,00","BE34696425357004","GEBABEBB","NAIMETTE MARIETTE","Rue Nijs 10 3009 Chimay","SCT","Mutualisation mensuelle","3.919,12"
"06-06-2024","BE64523081419552","40,00","BE27633989084860","KREDBEBB","DUPORTAIL MATHILDE","IMPASSE MESSAOUDI 885 9427 SERAING","SCT","AMORCE DUPORTAIL MATHILDE","3.959,12"
"06-06-2024","BE64523081419552","5,00","BE33714299589702","VDSPBE91","Harze Jean-Charles","Impasse Nijs 30 3284 Walcourt","SCT","","3.964,12"
"07-06-2024","BE64523081419552","12,50","BE06992080717696","CTBKBEBX","MLE LISE VERSTRAETEN","IMPASSE ROLAND 393 0027 MENIN","SCT","COMPTE COURANT","3.976,62"
"10-06-2024","BE64523081419552","20,00","BE39838351703284","NICABEBB","Mlle Fleur Goethals","RUE URBAIN 73 2376 NAMUR","SCT","","3.996,62"
"10-06-2024","BE64523081419552","40,00","BE51648251156127","ARSPBE22","ALICE AMRANI","Impasse Delvaux 76 5213 Liège","SCT","Don","4.036,62"
"11-06-2024","BE64523081419552","10,00","BE95671620467794","GEBABEBB","GILLET YANIS","CHAUSSÉE DECLERCQ 32 1522 DURBUY","SCT","","4.046,62"
"11-06-2024","BE64523081419552","10,00","BE39217138811629","GKCCBEBB","BODART JEAN-MARIE","AVENUE TIMMERMANS 73 5884 COUVIN","SCT","Don L'Amorce","4.056,62"
"11-06-2024","BE64523081419552","10,00","BE89918065895760","AXABBE22","M. Steve Dardenne","Avenue Gielen 25 4274 La Roche-en-Ardenne","SCT","","4.066,62"
"11-06-2024","BE64523081419552","18,00","BE12256922383288","VDSPBE91","Pagode Yvette","Rue Collin 3 6009 Ostende","SCT","","4.084,62"
"13-06-2024","BE64523081419552","5,00","BE71874772248670","GEBABEBB","JANSEN LILY","Impasse De Vos 51 7399 Malmedy","SCT","TG","4.089,62"
"13-06-2024","BE64523081419552","15,00","BE13803991691833","ARSPBE22","OCEANE MATTHIJS","Avenue Claessens 44 2554 Alost","SCT","","4.104,62"
"17-06-2024","BE64523081419552","20,00","BE64151004104867","ARSPBE22","STEVEN GRAMASCO","CHAUSSÉE HEYLEN 70 8316 TERMONDE","SCT","Contribution Steven Gramasco","4.124,62"
"17-06-2024","BE64523081419552","40,00","BE67984979026207","VDSPBE91","Capin Anthony","BOULEVARD PIETERS 79 7257 EUPEN","SCT","Don mensuel","4.164,62"
"17-06-2024","BE64523081419552","40,00","BE67061399779409","VDSPBE91","Del Fabri F. - Rivageois A.","Chaussée De Coster 48 3037 Zottegem","SCT","L AMORCE(+)","4.204,62"
"17-06-2024","BE64523081419552","5,00","BE34187651311560","KEYTBEBB","JEANNE SOPHIE A LEMAIRE","PLACE SIMONS 401 2296 EUPEN","SCT","Chateau Gonflable","4.209,62"
"18-06-2024","BE64523081419552","5,00","BE43004873221222","GKCCBEBB","Depauwe Martha","Avenue Piette 1 7534 Mortsel","SCT","Don","4.214,62"
"18-06-2024","BE64523081419552","17,00","FR746559969841ZD08S19XCY653","PSSSFR22","NORA LIBERT","97, BOULEVARD SUZANNE BAUDRY 71816 LAGARDE-SUR-MER","SCT","","4.231,62"
"19-06-2024","BE64523081419552","15,00","BE72124520134292","GKCCBEBB","Nottet - Remacle","Boulevard Verhaegen 96 3619 Courtrai","SCT","Nottet magali","4.246,62"
"21-06-2024","BE64523081419552","25,00","BE24963392882012","CTBKBEBX","MME GERMAINE DUFFIA","PLACE MOREAU 78 7287 BERINGEN","SCT","Mutualisation","4.271,62"
"24-06-2024","BE64523081419552","20,00","BE80370483144243","VDSPBE91","Roucart E. - de Tilleul A.","BOULEVARD DE BACKER 6 2195 GENAPPE","SCT","mutualisation Amandine DE TILLEUL","4.291,62"
"26-06-2024","BE64523081419552","12,00","BE73503040375199","GEBABEBB","DECOSTER YVAN","Chemin Roland 9 6694 Tirlemont","SCT","L'amorce - coti mensuelle","4.303,62"
"28-06-2024","BE64523081419552","-21,20","BE53727759705684","BNAGBEBB","TRIAGO"," ","SCTIB","TRIAGO 26/6","4.282,42"
"01-07-2024","BE64523081419552","20,00","BE35829006245340","TRIOBEBB","Jocotan"," ","BO","Don mensuel jocotan","4.302,42"
"01-07-2024","BE64523081419552","-15,00","","","","","ON","Frais du 01-04-2024 au 30-06-2024","4.287,42"
"01-07-2024","BE64523081419552","1,00","BE26379998109761","BBRUBEBB","M JULES STEMBERT","Chemin Thijs 68 7082 Halen","SCT","Contrib reserve de soutien","4.288,42"
"01-07-2024","BE64523081419552","12,00","BE98707965472139","ARSPBE22","MAXIME THYS","Rue Descamps 303 0836 Lo-Reninge","SCT","","4.300,42"
"01-07-2024","BE64523081419552","20,00","BE81233761871399","GKCCBEBB","VAN DER HERTEN MATHIS","PLACE VERHELST 26 0224 CINEY","SCT","montant mensuel Mathis Van Der Herten","4.320,42"
"01-07-2024","BE64523081419552","15,00","BE82226686034788","CTBKBEBX","MME NATH VANDENBODE","Impasse Legrand 48 1681 Comines-Warneton","SCT","","4.335,42"
"01-07-2024","BE64523081419552","10,00","BE67798962071790","ARSPBE22","BRUNO JANSSENS","Rue Léonard 77 8183 La Roche-en-Ardenne","SCT","FONDS GENERAL","4.345,42"
"02-07-2024","BE64523081419552","15,00","BE71066571528337","GEBABEBB","LEGUERREC NOAH","Impasse Boulanger 497 9520 Audenarde","SCT","","4.360,42"
"02-07-2024","BE64523081419552","17,00","BE39610009156603","GKCCBEBB","Pagotte Vanessa","Place Libert 45 4931 Comines-Warneton","SCT","Cagnotte Amorce","4.377,42"
"02-07-2024","BE64523081419552","10,00","BE54094670385920","GEBABEBB","PACOVIA HENRIETTE","RUE LAUWERS 961 6010 DURBUY","SCT","Chouette projet  A bientot","4.387,42"
"02-07-2024","BE64523081419552","10,00","BE64963111927873","GEBABEBB","RICHELIEU GREGORY","CHEMIN DIERCKX 37 2885 BASTOGNE","SCT","--- ..- .. / -.-. .----. . ... - / -.. ..- / -- --- .-. ... . .-.-.-","4.397,42"
"02-07-2024","BE64523081419552","20,00","BE73426132733457","ARSPBE22","AXELLE DUMONT","IMPASSE DEMIR 18 3176 TONGRES","SCT","","4.417,42"
"02-07-2024","BE64523081419552","15,00","BE26330448625245","ARSPBE22","XANDER EVRARD","IMPASSE LEJEUNE 44 9327 LA ROCHE-EN-ARDENNE","SCT","","4.432,42"
"02-07-2024","BE64523081419552","40,00","BE73023643847628","NICABEBB","M. Leonard Quintenps","Avenue Sahin 95 9798 Genappe","SCT","fonds general","4.472,42"
"02-07-2024","BE64523081419552","20,00","BE90789216714273","VDSPBE91","Duflot Marc","Rue Verschueren 35 7262 La Louvière","SCT","","4.492,42"
"03-07-2024","BE64523081419552","15,00","BE62357732053023","GKCCBEBB","Tapage Adrien","Place Yildirim 3 6638 Roulers","SCT","adri","4.507,42"
"03-07-2024","BE64523081419552","25,00","BE68352501147592","GKCCBEBB","Bodarwe Jean-Michel","AVENUE LACROIX 13 6146 MONTAIGU-ZICHEM","SCT","L'amorce forever","4.532,42"
"03-07-2024","BE64523081419552","20,00","BE14860477243975","GEBABEBB","MAFOI AURELIE","Place Peeters 65 9489 Geel","SCT","","4.552,42"
"03-07-2024","BE64523081419552","20,00","BE41115196111409","GEBABEBB","MICHIELS MARGAUX","Place Simons 57 6200 Torhout","SCT","","4.572,42"
"03-07-2024","BE64523081419552","20,00","BE37007959652205","NICABEBB","M. Raphael Vandenberghe","PLACE SAHIN 73 6383 LIÈGE","SCT","","4.592,42"
"05-07-2024","BE64523081419552","10,00","BE07279903474580","GEBABEBB","DE WILDE EVA","AVENUE AMRANI 6 5360 RENAIX","SCT","","4.602,42"
"08-07-2024","BE64523081419552","12,00","BE22752511102346","GEBABEBB","BAJOT PIERRE","CHAUSSÉE WUYTS 887 5286 LIMBOURG","SCT","","4.614,42"
"08-07-2024","BE64523081419552","10,00","BE27504564025934","ARSPBE22","ALFREDO PORTO DI ARAGON","CHEMIN LAUWERS 291 7378 MALINES","SCT","soutien amorce","4.624,42"
"08-07-2024","BE64523081419552","12,00","BE08827097884607","GKCCBEBB","Gaspard Melodie","RUE JACQUES 99 8780 MORTSEL","SCT","Mutualisation mensuelle","4.636,42"
"08-07-2024","BE64523081419552","20,00","BE34696425357004","GEBABEBB","NAIMETTE MARIETTE","Rue Nijs 10 3009 Chimay","SCT","Mutualisation mensuelle","4.656,42"
"08-07-2024","BE64523081419552","40,00","BE27633989084860","KREDBEBB","DUPORTAIL MATHILDE","IMPASSE MESSAOUDI 885 9427 SERAING","SCT","AMORCE DUPORTAIL MATHILDE","4.696,42"
"08-07-2024","BE64523081419552","12,50","BE06992080717696","CTBKBEBX","MLE LISE VERSTRAETEN","IMPASSE ROLAND 393 0027 MENIN","SCT","COMPTE COURANT","4.708,92"
"08-07-2024","BE64523081419552","15,00","BE48499914275751","AXABBE22","M. Emmanuel Piron","Chaussée Legrand 25 3050 Gistel","SCT","","4.723,92"
"08-07-2024","BE64523081419552","15,00","BE33095390912289","AXABBE22","M. Florian Degreef","CHAUSSÉE VAN HECKE 73 6150 CHÂTELET","SCT","Recolter - Soutenir","4.738,92"
"08-07-2024","BE64523081419552","30,00","BE36655774475621","CPHBBE75","M. DE ZEEZOUT Walter","Boulevard Charlier 30 9205 Dinant","SCT","mutualisation","4.768,92"
"08-07-2024","BE64523081419552","5,00","BE33714299589702","VDSPBE91","Harze Jean-Charles","Impasse Nijs 30 3284 Walcourt","SCT","","4.773,92"
"09-07-2024","BE64523081419552","10,00","BE95671620467794","GEBABEBB","GILLET YANIS","CHAUSSÉE DECLERCQ 32 1522 DURBUY","SCT","","4.783,92"
"10-07-2024","BE64523081419552","75,00","BE04860620532749","BBRUBEBB","MLLE LOTTE VERLINDEN","Impasse Benali 22 8282 Hasselt","SCT","Mutualisation Lamorce","4.858,92"
"10-07-2024","BE64523081419552","40,00","BE51648251156127","ARSPBE22","ALICE AMRANI","Impasse Delvaux 76 5213 Liège","SCT","Don","4.898,92"
"10-07-2024","BE64523081419552","10,00","BE89918065895760","AXABBE22","M. Steve Dardenne","Avenue Gielen 25 4274 La Roche-en-Ardenne","SCT","","4.908,92"
"10-07-2024","BE64523081419552","20,00","BE39838351703284","NICABEBB","Mlle Fleur Goethals","RUE URBAIN 73 2376 NAMUR","SCT","","4.928,92"
"11-07-2024","BE64523081419552","10,00","BE39217138811629","GKCCBEBB","Bodart Jean-Marie","AVENUE TIMMERMANS 73 5884 COUVIN","SCT","Don L'Amorce","4.938,92"
"11-07-2024","BE64523081419552","18,00","BE12256922383288","VDSPBE91","Pagode Yvette","Rue Collin 3 6009 Ostende","SCT","","4.956,92"
"15-07-2024","BE64523081419552","5,00","BE71874772248670","GEBABEBB","JANSEN LILY","Impasse De Vos 51 7399 Malmedy","SCT","TG","4.961,92"
"15-07-2024","BE64523081419552","20,00","BE64151004104867","ARSPBE22","STEVEN GRAMASCO","CHAUSSÉE HEYLEN 70 8316 TERMONDE","SCT","Contribution Steven Gramasco","4.981,92"
"15-07-2024","BE64523081419552","15,00","BE13803991691833","ARSPBE22","OCEANE MATTHIJS","Avenue Claessens 44 2554 Alost","SCT","","4.996,92"
"16-07-2024","BE64523081419552","5,00","BE43004873221222","GKCCBEBB","Depauwe Martha","Avenue Piette 1 7534 Mortsel","SCT","Don","5.001,92"
"16-07-2024","BE64523081419552","17,00","FR746559969841ZD08S19XCY653","PSSSFR22","NORA LIBERT","97, BOULEVARD SUZANNE BAUDRY 71816 LAGARDE-SUR-MER","SCT","","5.018,92"
"16-07-2024","BE64523081419552","5,00","BE34187651311560","KEYTBEBB","JEANNE SOPHIE A LEMAIRE","PLACE SIMONS 401 2296 EUPEN","SCT","Chateau Gonflable","5.023,92"
"16-07-2024","BE64523081419552","40,00","BE67984979026207","VDSPBE91","Capin Anthony","BOULEVARD PIETERS 79 7257 EUPEN","SCT","Don mensuel","5.063,92"
"16-07-2024","BE64523081419552","40,00","BE67061399779409","VDSPBE91","Del Fabri F. - Rivageois A.","Chaussée De Coster 48 3037 Zottegem","SCT","L AMORCE(+)","5.103,92"
"18-07-2024","BE64523081419552","-900,00","BE19624824846559","GEBABEBB","Sylvie de la Cheminee"," ","SCTIB","Bourse exoneree d'impot de l'amorce","4.203,92"
"18-07-2024","BE64523081419552","-900,00","BE25225585013549","GKCCBEBB","GATEAU"," ","SCTIB","Bourse exoneree d'impot de l'amorce","3.303,92"
"18-07-2024","BE64523081419552","-800,00","BE69547114747167","GEBABEBB","Les Joyeux Turlurons"," ","SCTIB","Bourse exoneree d'impot de l'amorce","2.503,92"
"19-07-2024","BE64523081419552","15,00","BE72124520134292","GKCCBEBB","Nottet - Remacle","Boulevard Verhaegen 96 3619 Courtrai","SCT","Nottet magali","2.518,92"
"22-07-2024","BE64523081419552","25,00","BE24963392882012","CTBKBEBX","MME GERMAINE DUFFIA","PLACE MOREAU 78 7287 BERINGEN","SCT","Mutualisation","2.543,92"
"22-07-2024","BE64523081419552","20,00","BE80370483144243","VDSPBE91","Roucart E. - de Tilleul A.","BOULEVARD DE BACKER 6 2195 GENAPPE","SCT","mutualisation Amandine DE TILLEUL","2.563,92"
"26-07-2024","BE64523081419552","12,00","BE73503040375199","GEBABEBB","DECOSTER YVAN","Chemin Roland 9 6694 Tirlemont","SCT","L'amorce - coti mensuelle","2.575,92"
"29-07-2024","BE64523081419552","-22,18","BE55748591242221","ARSPBE22","Louis Gilson"," ","SCTIB","NF 22/07/2024","2.553,74"
"30-07-2024","BE64523081419552","20,00","BE81233761871399","GKCCBEBB","VAN DER HERTEN MATHIS","PLACE VERHELST 26 0224 CINEY","SCT","montant mensuel Mathis Van Der Herten","2.573,74"
"31-07-2024","BE64523081419552","1,00","BE26379998109761","BBRUBEBB","M JULES STEMBERT","Chemin Thijs 68 7082 Halen","SCT","Contrib reserve de soutien","2.574,74"
"31-07-2024","BE64523081419552","15,00","BE82226686034788","CTBKBEBX","MME NATH VANDENBODE","Impasse Legrand 48 1681 Comines-Warneton","SCT","","2.589,74"
